1.86208713666286e+003	9.85912665363452e+002
1.90546071796324e+003	9.81245503343807e+002
1.94984459975804e+003	9.76473108681863e+002
1.99526231496887e+003	9.71596936234444e+002
2.04173794466952e+003	9.66618712224856e+002
2.08929613085403e+003	9.61540438639647e+002
2.13796208950222e+003	9.56364396290495e+002
2.18776162394954e+003	9.51093146451464e+002
2.23872113856833e+003	9.45729530992011e+002
2.29086765276776e+003	9.40276670937763e+002
2.34422881531991e+003	9.34737963404523e+002
2.39883291901948e+003	9.29117076865609e+002
2.45470891568502e+003	9.23417944728560e+002
2.51188643150957e+003	9.17644757214286e+002
2.57039578276885e+003	9.11801951549319e+002
2.63026799189537e+003	9.05894200500224e+002
2.69153480392690e+003	8.99926399297505e+002
2.75422870333815e+003	8.93903651014742e+002
2.81838293126444e+003	8.87831250486596e+002
2.88403150312659e+003	8.81714666866449e+002
2.95120922666637e+003	8.75559524940587e+002
3.01995172040200e+003	8.69371585330621e+002
3.09029543251358e+003	8.63156723729038e+002
3.16227766016836e+003	8.56920909324077e+002
3.23593656929627e+003	8.50670182579529e+002
3.31131121482590e+003	8.44410632542050e+002
3.38844156139201e+003	8.38148373853564e+002
3.46736850452530e+003	8.31889523648616e+002
3.54813389233574e+003	8.25640178516716e+002
3.63078054770100e+003	8.19406391707401e+002
3.71535229097171e+003	8.13194150751170e+002
3.80189396320559e+003	8.07009355662790e+002
3.89045144994279e+003	8.00857797884726e+002
3.98107170553495e+003	7.94745140118017e+002
4.07380277804111e+003	7.88676897175812e+002
4.16869383470333e+003	7.82658417981424e+002
4.26579518801591e+003	7.76694868818257e+002
4.36515832240164e+003	7.70791217923687e+002
4.46683592150961e+003	7.64952221503135e+002
4.57088189614873e+003	7.59182411224460e+002
4.67735141287196e+003	7.53486083236613e+002
4.78630092322636e+003	7.47867288740549e+002
4.89778819368444e+003	7.42329826124852e+002
5.01187233627270e+003	7.36877234663567e+002
5.12861383991362e+003	7.31512789759638e+002
5.24807460249770e+003	7.26239499704102e+002
5.37031796370250e+003	7.21060103909064e+002
5.49540873857622e+003	7.15977072561474e+002
5.62341325190346e+003	7.10992607634949e+002
5.75439937337154e+003	7.06108645188411e+002
5.88843655355586e+003	7.01326858873046e+002
6.02559586074354e+003	6.96648664563222e+002
6.16595001861479e+003	6.92075226022346e+002
6.30957344480190e+003	6.87607461511198e+002
6.45654229034652e+003	6.83246051244117e+002
6.60693448007592e+003	6.78991445597284e+002
6.76082975391978e+003	6.74843873973285e+002
6.91830970918932e+003	6.70803354227135e+002
7.07945784384134e+003	6.66869702560640e+002
7.24435960074986e+003	6.63042543794645e+002
7.41310241300913e+003	6.59321321931990e+002
7.58577575029179e+003	6.55705310927810e+002
7.76247116628687e+003	6.52193625588288e+002
7.94328234724277e+003	6.48785232523673e+002
8.12830516164094e+003	6.45478961086559e+002
8.31763771102666e+003	6.42273514231678e+002
8.51138038202371e+003	6.39167479239047e+002
8.70963589956075e+003	6.36159338247796e+002
8.91250938133740e+003	6.33247478553655e+002
9.12010839355904e+003	6.30430202628545e+002
9.33254300796985e+003	6.27705737826208e+002
9.54992586021430e+003	6.25072245742997e+002
9.77237220955804e+003	6.22527831208096e+002
9.99999999999993e+003	6.20070550882199e+002
1.02329299228075e+004	6.17698421448304e+002
1.04712854805089e+004	6.15409427382530e+002
1.07151930523760e+004	6.13201528296863e+002
1.09647819614318e+004	6.11072665849417e+002
1.12201845430196e+004	6.09020770221150e+002
1.14815362149688e+004	6.07043766160982e+002
1.17489755493952e+004	6.05139578604036e+002
1.20226443461740e+004	6.03306137870091e+002
1.23026877081237e+004	6.01541384451447e+002
1.25892541179416e+004	5.99843273401226e+002
1.28824955169313e+004	5.98209778334691e+002
1.31825673855640e+004	5.96638895057385e+002
1.34896288259164e+004	5.95128644835015e+002
1.38038426460288e+004	5.93677077320718e+002
1.41253754462274e+004	5.92282273156025e+002
1.44543977074592e+004	5.90942346262194e+002
1.47910838816820e+004	5.89655445838846e+002
1.51356124843620e+004	5.88419758086911e+002
1.54881661891247e+004	5.87233507672829e+002
1.58489319246110e+004	5.86094958950784e+002
1.62181009735892e+004	5.85002416959470e+002
1.65958690743755e+004	5.83954228209499e+002
1.69824365246173e+004	5.82948781277134e+002
1.73780082874936e+004	5.81984507219512e+002
1.77827941003891e+004	5.81059879825976e+002
1.81970085860997e+004	5.80173415719505e+002
1.86208713666285e+004	5.79323674321646e+002
1.90546071796323e+004	5.78509257693668e+002
1.94984459975803e+004	5.77728810266025e+002
1.99526231496887e+004	5.76981018467515e+002
2.04173794466951e+004	5.76264610264904e+002
2.08929613085402e+004	5.75578354623078e+002
2.13796208950222e+004	5.74921060895159e+002
2.18776162394954e+004	5.74291578151400e+002
2.23872113856832e+004	5.73688794455015e+002
2.29086765276776e+004	5.73111636092555e+002
2.34422881531990e+004	5.72559066765829e+002
2.39883291901947e+004	5.72030086751818e+002
2.45470891568501e+004	5.71523732036547e+002
2.51188643150956e+004	5.71039073428307e+002
2.57039578276884e+004	5.70575215655215e+002
2.63026799189536e+004	5.70131296451614e+002
2.69153480392689e+004	5.69706485637379e+002
2.75422870333814e+004	5.69299984193854e+002
2.81838293126443e+004	5.68911023339702e+002
2.88403150312658e+004	5.68538863609657e+002
2.95120922666636e+004	5.68182793938827e+002
3.01995172040199e+004	5.67842130754872e+002
3.09029543251357e+004	5.67516217080149e+002
3.16227766016835e+004	5.67204421645621e+002
3.23593656929626e+004	5.66906138018094e+002
3.31131121482588e+004	5.66620783742154e+002
3.38844156139200e+004	5.66347799497943e+002
3.46736850452529e+004	5.66086648275745e+002
3.54813389233573e+004	5.65836814568186e+002
3.63078054770098e+004	5.65597803580697e+002
3.71535229097169e+004	5.65369140460745e+002
3.80189396320558e+004	5.65150369546235e+002
3.89045144994277e+004	5.64941053633318e+002
3.98107170553494e+004	5.64740773263820e+002
4.07380277804109e+004	5.64549126032337e+002
4.16869383470332e+004	5.64365725912996e+002
4.26579518801589e+004	5.64190202605825e+002
4.36515832240162e+004	5.64022200902571e+002
4.46683592150959e+004	5.63861380071766e+002
4.57088189614871e+004	5.63707413262804e+002
4.67735141287194e+004	5.63559986928741e+002
4.78630092322634e+004	5.63418800267446e+002
4.89778819368442e+004	5.63283564680804e+002
5.01187233627268e+004	5.63154003251515e+002
5.12861383991360e+004	5.63029850237117e+002
5.24807460249768e+004	5.62910850580765e+002
5.37031796370248e+004	5.62796759438345e+002
5.49540873857620e+004	5.62687341721420e+002
5.62341325190344e+004	5.62582371655569e+002
5.75439937337152e+004	5.62481632353599e+002
5.88843655355584e+004	5.62384915403170e+002
6.02559586074352e+004	5.62292020468314e+002
6.16595001861477e+004	5.62202754904373e+002
6.30957344480187e+004	5.62116933385836e+002
6.45654229034650e+004	5.62034377546607e+002
6.60693448007590e+004	5.61954915632180e+002
6.76082975391975e+004	5.61878382163260e+002
6.91830970918930e+004	5.61804617610318e+002
7.07945784384131e+004	5.61733468078602e+002
7.24435960074983e+004	5.61664785003152e+002
7.41310241300911e+004	5.61598424853305e+002
7.58577575029177e+004	5.61534248846256e+002
7.76247116628685e+004	5.61472122669201e+002
7.94328234724274e+004	5.61411916209615e+002
8.12830516164092e+004	5.61353503293205e+002
8.31763771102663e+004	5.61296761429117e+002
8.51138038202369e+004	5.61241571561938e+002
8.70963589956073e+004	5.61187817830094e+002
8.91250938133737e+004	5.61135387330184e+002
9.12010839355901e+004	5.61084169886874e+002
9.33254300796982e+004	5.61034057827911e+002
9.54992586021427e+004	5.60984945763864e+002
9.77237220955802e+004	5.60936730372196e+002
9.99999999999991e+004	5.60889310185262e+002
1.02329299228074e+005	5.60842585381847e+002
1.04712854805089e+005	5.60796457581865e+002
1.07151930523760e+005	5.60750829643826e+002
1.09647819614317e+005	5.60705605464707e+002
1.12201845430195e+005	5.60660689781829e+002
1.14815362149687e+005	5.60615987976395e+002
1.17489755493952e+005	5.60571405878299e+002
1.20226443461740e+005	5.60526849571848e+002
1.23026877081237e+005	5.60482225202029e+002
1.25892541179416e+005	5.60437438780945e+002
1.28824955169312e+005	5.60392395994076e+002
1.31825673855639e+005	5.60347002005991e+002
1.34896288259164e+005	5.60301161265134e+002
1.38038426460287e+005	5.60254777307342e+002
1.41253754462274e+005	5.60207752557717e+002
1.44543977074591e+005	5.60159988130486e+002
1.47910838816819e+005	5.60111383626486e+002
1.51356124843619e+005	5.60061836927910e+002
1.54881661891247e+005	5.60011243989912e+002
1.58489319246110e+005	5.59959498628747e+002
1.62181009735891e+005	5.59906492306025e+002
1.65958690743754e+005	5.59852113908727e+002
1.69824365246173e+005	5.59796249524586e+002
1.73780082874936e+005	5.59738782212455e+002
1.77827941003890e+005	5.59679591767277e+002
1.81970085860996e+005	5.59618554479250e+002
1.86208713666285e+005	5.59555542886816e+002
1.90546071796323e+005	5.59490425523049e+002
1.94984459975802e+005	5.59423066655070e+002
1.99526231496886e+005	5.59353326016059e+002
2.04173794466951e+005	5.59281058529474e+002
2.08929613085402e+005	5.59206114025062e+002
2.13796208950221e+005	5.59128336946261e+002
2.18776162394953e+005	5.59047566048562e+002
2.23872113856832e+005	5.58963634088451e+002
2.29086765276775e+005	5.58876367502490e+002
2.34422881531990e+005	5.58785586076145e+002
2.39883291901946e+005	5.58691102601950e+002
2.45470891568500e+005	5.58592722526612e+002
2.51188643150955e+005	5.58490243586641e+002
2.57039578276884e+005	5.58383455432151e+002
2.63026799189535e+005	5.58272139238400e+002
2.69153480392689e+005	5.58156067304764e+002
2.75422870333814e+005	5.58035002640728e+002
2.81838293126442e+005	5.57908698538612e+002
2.88403150312657e+005	5.57776898132652e+002
2.95120922666635e+005	5.57639333944228e+002
3.01995172040198e+005	5.57495727412864e+002
3.09029543251356e+005	5.57345788412854e+002
3.16227766016834e+005	5.57189214755263e+002
3.23593656929625e+005	5.57025691675165e+002
3.31131121482587e+005	5.56854891303971e+002
3.38844156139199e+005	5.56676472126833e+002
3.46736850452528e+005	5.56490078425083e+002
3.54813389233571e+005	5.56295339703762e+002
3.63078054770097e+005	5.56091870104413e+002
3.71535229097168e+005	5.55879267803326e+002
3.80189396320557e+005	5.55657114395519e+002
3.89045144994276e+005	5.55424974264942e+002
3.98107170553493e+005	5.55182393941295e+002
4.07380277804108e+005	5.54928901444262e+002
4.16869383470331e+005	5.54664005615777e+002
4.26579518801588e+005	5.54387195441332e+002
4.36515832240161e+005	5.54097939361420e+002
4.46683592150958e+005	5.53795684574300e+002
4.57088189614870e+005	5.53479856331598e+002
4.67735141287193e+005	5.53149857228346e+002
4.78630092322633e+005	5.52805066489378e+002
4.89778819368440e+005	5.52444839254189e+002
5.01187233627266e+005	5.52068505862603e+002
5.12861383991359e+005	5.51675371143953e+002
5.24807460249766e+005	5.51264713712710e+002
5.37031796370246e+005	5.50835785273813e+002
5.49540873857618e+005	5.50387809941346e+002
5.62341325190342e+005	5.49919983574540e+002
5.75439937337150e+005	5.49431473135412e+002
5.88843655355582e+005	5.48921416072886e+002
6.02559586074350e+005	5.48388919738401e+002
6.16595001861474e+005	5.47833060838923e+002
6.30957344480185e+005	5.47252884933098e+002
6.45654229034647e+005	5.46647405977438e+002
6.60693448007588e+005	5.46015605929306e+002
6.76082975391973e+005	5.45356434414504e+002
6.91830970918928e+005	5.44668808467360e+002
7.07945784384129e+005	5.43951612352037e+002
7.24435960074981e+005	5.43203697474087e+002
7.41310241300908e+005	5.42423882392019e+002
7.58577575029174e+005	5.41610952938879e+002
7.76247116628682e+005	5.40763662464636e+002
7.94328234724271e+005	5.39880732210390e+002
8.12830516164089e+005	5.38960851826059e+002
8.31763771102660e+005	5.38002680043485e+002
8.51138038202365e+005	5.37004845517141e+002
8.70963589956069e+005	5.35965947845368e+002
8.91250938133734e+005	5.34884558784537e+002
9.12010839355898e+005	5.33759223669378e+002
9.33254300796979e+005	5.32588463052425e+002
9.54992586021423e+005	5.31370774575041e+002
9.77237220955797e+005	5.30104635083287e+002
9.99999999999987e+005	5.28788503000182e+002
1.02329299228074e+006	5.27420820966549e+002
1.04712854805089e+006	5.26000018760996e+002
1.07151930523759e+006	5.24524516509404e+002
1.09647819614317e+006	5.22992728192161e+002
1.12201845430195e+006	5.21403065457416e+002
1.14815362149687e+006	5.19753941745175e+002
1.17489755493951e+006	5.18043776726867e+002
1.20226443461740e+006	5.16271001061875e+002
1.23026877081236e+006	5.14434061470044e+002
1.25892541179415e+006	5.12531426117091e+002
1.28824955169312e+006	5.10561590306357e+002
1.31825673855639e+006	5.08523082466962e+002
1.34896288259163e+006	5.06414470425612e+002
1.38038426460287e+006	5.04234367944579e+002
1.41253754462273e+006	5.01981441505459e+002
1.44543977074591e+006	4.99654417312918e+002
1.47910838816819e+006	4.97252088490008e+002
1.51356124843619e+006	4.94773322430407e+002
1.54881661891246e+006	4.92217068270295e+002
1.58489319246109e+006	4.89582364436757e+002
1.62181009735891e+006	4.86868346226493e+002
1.65958690743754e+006	4.84074253363652e+002
1.69824365246172e+006	4.81199437482581e+002
1.73780082874935e+006	4.78243369477149e+002
1.77827941003890e+006	4.75205646655378e+002
1.81970085860996e+006	4.72085999636800e+002
1.86208713666284e+006	4.68884298925397e+002
1.90546071796322e+006	4.65600561093422e+002
1.94984459975802e+006	4.62234954507305e+002
1.99526231496885e+006	4.58787804530700e+002
2.04173794466950e+006	4.55259598138221e+002
2.08929613085401e+006	4.51650987877551e+002
2.13796208950220e+006	4.47962795120644e+002
2.18776162394952e+006	4.44196012548058e+002
2.23872113856831e+006	4.40351805817000e+002
2.29086765276774e+006	4.36431514368864e+002
2.34422881531989e+006	4.32436651339976e+002
2.39883291901946e+006	4.28368902546372e+002
2.45470891568499e+006	4.24230124522697e+002
2.51188643150954e+006	4.20022341604496e+002
2.57039578276883e+006	4.15747742052294e+002
2.63026799189534e+006	4.11408673226704e+002
2.69153480392688e+006	4.07007635833343e+002
2.75422870333813e+006	4.02547277266877e+002
2.81838293126441e+006	3.98030384093003e+002
2.88403150312656e+006	3.93459873717332e+002
2.95120922666634e+006	3.88838785298776e+002
3.01995172040197e+006	3.84170269973020e+002
3.09029543251354e+006	3.79457580460535e+002
3.16227766016833e+006	3.74704060137400e+002
3.23593656929623e+006	3.69913131655753e+002
3.31131121482586e+006	3.65088285202272e+002
3.38844156139197e+006	3.60233066486894e+002
3.46736850452526e+006	3.55351064556981e+002
3.54813389233570e+006	3.50445899528690e+002
3.63078054770096e+006	3.45521210332205e+002
3.71535229097167e+006	3.40580642558241e+002
3.80189396320555e+006	3.35627836497173e+002
3.89045144994275e+006	3.30666415451800e+002
3.98107170553491e+006	3.25699974402914e+002
4.07380277804106e+006	3.20732069100063e+002
4.16869383470329e+006	3.15766205641876e+002
4.26579518801586e+006	3.10805830604730e+002
4.36515832240159e+006	3.05854321769317e+002
4.46683592150956e+006	3.00914979487124e+002
4.57088189614868e+006	2.95991018721898e+002
4.67735141287191e+006	2.91085561790804e+002
4.78630092322631e+006	2.86201631823573e+002
4.89778819368438e+006	2.81342146951148e+002
5.01187233627264e+006	2.76509915224978e+002
5.12861383991357e+006	2.71707630264504e+002
5.24807460249764e+006	2.66937867621960e+002
5.37031796370244e+006	2.62203081849369e+002
5.49540873857616e+006	2.57505604245116e+002
5.62341325190340e+006	2.52847641256082e+002
5.75439937337148e+006	2.48231273504513e+002
5.88843655355579e+006	2.43658455407603e+002
6.02559586074348e+006	2.39131015354125e+002
6.16595001861472e+006	2.34650656400316e+002
6.30957344480183e+006	2.30218957447000e+002
6.45654229034645e+006	2.25837374857139e+002
6.60693448007585e+006	2.21507244474917e+002
6.76082975391971e+006	2.17229784004943e+002
6.91830970918925e+006	2.13006095713499e+002
7.07945784384126e+006	2.08837169411618e+002
7.24435960074978e+006	2.04723885683346e+002
7.41310241300905e+006	2.00667019322572e+002
7.58577575029171e+006	1.96667242944596e+002
7.76247116628679e+006	1.92725130738065e+002
7.94328234724268e+006	1.88841162328042e+002
8.12830516164086e+006	1.85015726720881e+002
8.31763771102657e+006	1.81249126303231e+002
8.51138038202362e+006	1.77541580872122e+002
8.70963589956066e+006	1.73893231672243e+002
8.91250938133731e+006	1.70304145420165e+002
9.12010839355894e+006	1.66774318297999e+002
9.33254300796975e+006	1.63303679898516e+002
9.54992586021420e+006	1.59892097108468e+002
9.77237220955794e+006	1.56539377916626e+002
9.99999999999983e+006	1.53245275135692e+002
1.02329299228074e+007	1.50009490028552e+002
1.04712854805088e+007	1.46831675831354e+002
1.07151930523759e+007	1.43711441166150e+002
1.09647819614317e+007	1.40648353338925e+002
1.12201845430194e+007	1.37641941517888e+002
1.14815362149686e+007	1.34691699790046e+002
1.17489755493951e+007	1.31797090093517e+002
1.20226443461739e+007	1.28957545024756e+002
1.23026877081236e+007	1.26172470520397e+002
1.25892541179415e+007	1.23441248414427e+002
1.28824955169311e+007	1.20763238871013e+002
1.31825673855638e+007	1.18137782695632e+002
1.34896288259163e+007	1.15564203525568e+002
1.38038426460286e+007	1.13041809902986e+002
1.41253754462273e+007	1.10569897233240e+002
1.44543977074590e+007	1.08147749630941e+002
1.47910838816818e+007	1.05774641658118e+002
1.51356124843618e+007	1.03449839957121e+002
1.54881661891245e+007	1.01172604782293e+002
1.58489319246109e+007	9.89421914340413e+001
1.62181009735890e+007	9.67578515993131e+001
1.65958690743753e+007	9.46188346021462e+001
1.69824365246171e+007	9.25243885677985e+001
1.73780082874934e+007	9.04737615053726e+001
1.77827941003889e+007	8.84662023114683e+001
1.81970085860995e+007	8.65009616992801e+001
1.86208713666283e+007	8.45772930571165e+001
1.90546071796321e+007	8.26944532389745e+001
1.94984459975801e+007	8.08517032917716e+001
1.99526231496884e+007	7.90483091219266e+001
2.04173794466949e+007	7.72835421049057e+001
2.08929613085400e+007	7.55566796407838e+001
2.13796208950219e+007	7.38670056590678e+001
2.18776162394951e+007	7.22138110757894e+001
2.23872113856830e+007	7.05963942053738e+001
2.29086765276773e+007	6.90140611304184e+001
2.34422881531988e+007	6.74661260319140e+001
2.39883291901945e+007	6.59519114821901e+001
2.45470891568499e+007	6.44707487032095e+001
2.50000000000000e+007	6.33178062446070e+001
