#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B19DF1
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 100 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Resistor: 1000 O
#Average: 1
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#Channel: Channel 1
#Range: 5.59649 V
#Offset: -0.000293363 V
#Attenuation: 1 X
#Channel: Channel 2
#Range: 5.52037 V
#Offset: 0.000204438 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm)
12274.47097736353,-11.19921052855876,713.2465279786073,699.6647674729304
12427.98508455439,-11.10987795406565,712.0680209468769,698.7234803495554
12583.41915889902,-11.01763799901306,710.8111770643436,697.7097884043598
12740.7972130041,-10.90994317411869,709.8755663927345,697.0451916928461
12900.14355979665,-10.82994821654404,708.7524736887781,696.1290061887005
13061.48281628014,-10.71393347546886,707.8055905808983,695.4668518336879
13224.83990733748,-10.62231045080588,706.6346340283017,694.5254925538226
13390.24006958161,-10.52597353285914,705.8640268810226,693.9858845810217
13557.70885525424,-10.43228373257916,705.2119696447721,693.5545335827067
13727.27213617333,-10.32860872602719,703.8833974397115,692.4774149340832
13898.95610772997,-10.23528672091778,703.1144362734298,691.9253264259372
14072.78729293526,-10.14518206114653,702.6206885044255,691.6349217053894
14248.79254651775,-10.05070724306745,701.4255091246456,690.6612139086545
14426.99905907215,-9.948000300412701,700.5059833348008,689.9738370573706
14607.43436126002,-9.839384091515694,699.6088873260529,689.3181070473253
14790.12632806277,-9.754702257117707,699.1032496465021,688.99572479529
14975.10318308811,-9.67065328076924,698.1785550227419,688.257186077373
15162.39350293018,-9.576660273648169,697.5202466663281,687.7995273324706
15352.02622158432,-9.473581376602697,696.6868588287183,687.1851639469625
15544.03063491695,-9.382871893753702,696.0559636324456,686.7433908635809
15738.43640519145,-9.293975254347465,695.235870038878,686.1093028851419
15935.27356565062,-9.199897003423292,694.3906436767677,685.4583860724204
16134.57252515646,-9.113812226588758,693.6005072631624,684.8442524480512
16336.36407288777,-9.037420248284604,693.0299784959961,684.426677718102
16540.67938309701,-8.948699696105656,692.4248922448437,683.9967031843138
16747.55001992598,-8.850395300762765,691.6124595936601,683.3777332251532
16957.00794228246,-8.786860191483228,691.0817784065886,682.9708557515689
17169.08550877701,-8.659907904369819,690.5245802178597,682.6522463896565
17383.81548272247,-8.604554051732338,689.7920848847943,682.0281248147978
17601.231037195,-8.49456139616078,689.2008166386992,681.6402073193472
17821.3657601593,-8.424677260564122,688.5202565177489,681.090657048425
18044.25365965716,-8.330241388777408,688.17586191923,680.9152338130659
18269.92916906172,-8.246841377044849,687.4229150178737,680.314478014158
18498.42715239645,-8.16976862677647,686.7717906793825,679.8019837542836
18729.78290972175,-8.091312046300562,686.4729985970938,679.6391679053519
18964.03218258791,-8.022195691019443,685.8213162869612,679.1099240702594
19201.21115955709,-7.937313183749528,685.5869060011254,679.0188080018227
19441.35648179362,-7.864804086573147,684.6163848384923,678.1766821296369
19684.5052487251,-7.781147280153752,684.6120979538479,678.3084930152264
19930.69502377317,-7.693825773843973,683.9975012102439,677.8399042596162
20179.96384015724,-7.61732858837339,683.3396832571852,677.309548924531
20432.35020676956,-7.528389617137464,683.0054857416728,677.1180228145191
20687.89311412483,-7.457130188884483,682.3132422781949,676.5424047694454
20946.63204038335,-7.392276289138819,682.1508548655016,676.4811686482299
21208.60695745027,-7.31370011310905,681.6545234776179,676.1086037819459
21473.85833715034,-7.22613895636985,681.1881936856533,675.7778017521985
21742.42715748078,-7.163015621156685,680.6259744827579,675.3139590399772
22014.35490894136,-7.107640931185292,680.4585407875617,675.2295201423129
22289.68360094458,-7.042020334341544,680.1287889367411,674.9982418892324
22568.45576830526,-6.950393049594328,679.5090432595946,674.5155315202197
22850.71447781194,-6.894967154279099,679.3425613474232,674.429481818504
23136.50333487985,-6.816680713448909,678.9025614090782,674.1033955902793
23425.86649028777,-6.774631029611674,678.4775735700375,673.7403323830645
23718.84864699824,-6.659210105689087,678.2154974141906,673.6398879682497
24015.49506706427,-6.604382137364738,678.0254510906539,673.5260552046915
24315.8515786211,-6.552292009811162,677.617940324483,673.1918246169906
24619.9645829666,-6.472633159566432,677.1748132946108,672.8583743262596
24927.88106172923,-6.428374542109298,676.9522910463515,672.6960175782951
25239.64858412666,-6.340254506149365,676.7706248972115,672.6312343251626
25555.3153143139,-6.291923614123275,676.3556813777252,672.281594545707
25874.93001882482,-6.208282602988284,675.8368851365768,671.8733324948686
26198.54207410532,-6.180219102539077,675.776440440847,671.8489565821694
26526.20147414184,-6.1064989242115,675.3767159928631,671.5445504702353
26857.95883818442,-6.06664881724255,674.763332914237,670.9844090672693
27193.86541856712,-5.980689107415981,674.8906799130233,671.2172965192356
27533.97310862543,-5.938803356909019,674.5848817994402,670.9643666173197
27878.33445071366,-5.849723273956728,674.2087335367911,670.6978819162953
28227.00264432148,-5.829128729743861,673.9993351611911,670.5142221110146
28580.03155429313,-5.747566655647312,673.6060021029282,670.2196313688847
28937.47571914836,-5.68400953792264,673.7505379857461,670.4378750157196
29299.39035950841,-5.659337518382805,673.1464727605821,669.865426273068
29665.83138662644,-5.577733166963069,673.0033382666098,669.8168346496224
30036.85541102568,-5.534111998674585,672.6863662669808,669.5509472559763
30412.51975124428,-5.480374841734207,672.4890590448493,669.4150909846915
30792.88244269118,-5.424195833211797,672.2692181140253,669.2588867593824
31178.00224661104,-5.371118321436873,671.8957447352029,668.9456361454862
31567.93865916276,-5.313623032202102,671.7904611727488,668.9035809839587
31962.75192061031,-5.267841745110209,671.7712226764564,668.9339202998821
32362.50302462979,-5.20885893476252,671.4840118330275,668.7110335437231
32767.25372773126,-5.166682594068287,671.4227232601736,668.6946877112129
33177.06655880039,-5.121419477952116,671.1731250843055,668.4936432560487
33592.00482875745,-5.091375878447794,671.1136708840883,668.4657478949266
34012.13264033873,-5.044345272286773,670.6059201748312,668.0086256939104
34437.51489799917,-4.98219361992547,670.7243228631968,668.190149462006
34868.21731793948,-4.961954181620293,670.8220052821473,668.3080005601028
35304.30643825854,-4.900115768638519,670.2561157509957,667.8064124917349
35745.84962923243,-4.817287210917868,670.1778677881703,667.8105091832772
36192.91510372254,-4.799856893166718,669.7405608486562,667.391826409762
36645.57192771348,-4.759017369526819,669.8170549555298,667.5078322376319
37103.89003098293,-4.702178561600881,669.3916072611351,667.1386162107793
37567.94021790488,-4.632037466112334,669.5860832559525,667.3991338610034
38037.79417838813,-4.621544080779922,669.1734119455627,666.9976962982013
38513.52449895132,-4.56573977633122,669.2229242996035,667.0992494127743
38995.20467393671,-4.527910057658801,668.7692050472069,666.681973865891
39482.90911686415,-4.521646409862639,669.3340561693249,667.2508346763168
39976.71317192697,-4.451647658870453,668.8052867699598,666.7876289325335
40476.69312563178,-4.423677932690436,668.8346112806975,666.8421277887986
40982.92621858368,-4.398844589086123,669.0402456396619,667.0694531986491
41495.49065741913,-4.369800387593711,668.2070423398939,666.2645985440388
42014.46562688771,-4.324289766634486,668.3057309449582,666.4032367555409
42539.93130208521,-4.269240791062972,668.3149894058098,666.4605771192879
43071.96886083974,-4.266707488344028,668.2101594890268,666.3582368256699
43610.66049625264,-4.218855544318385,668.2986020224442,666.487727444429
44156.08942939626,-4.188979040889192,668.0105899838128,666.2260306147449
44708.33992217055,-4.170619475407928,667.8666956057597,666.0981189365108
45267.49729032063,-4.155538058430332,667.9385336403712,666.1825301200702
45833.64791661676,-4.088497777712201,667.6126982623937,665.913701429608
46406.8792641995,-4.082876496876183,667.7004007367472,666.0058480427602
46987.2798900917,-4.040766013874042,667.3070143745966,665.6481998773362
47574.93945887937,-4.020428686133626,667.3599670269055,665.7176711162298
48169.94875656372,-3.984441430206383,667.3820658155644,665.7689738174337
48772.39970458669,-3.935393751690473,667.1790602952771,665.605900698169
49382.38537403127,-3.90597642506555,667.1504425351594,665.600771376413
50000.00000000006,-3.875899106734948,667.0343673071975,665.5087266481146
50625.33899617335,-3.905405771019334,666.8984846694552,665.3498511911306
51258.49896954934,-3.840081697732658,666.9273627561662,665.4300186127307
51899.57773536869,-3.840707927121195,666.9413222360225,665.4434585194005
52548.67433222571,-3.801884420237596,666.6728578348281,665.2057029083159
53205.88903736873,-3.772379648732608,666.7366978476035,665.2920799451921
53871.32338219144,-3.737220902122731,666.6859899278377,665.2682726756144
54545.08016791837,-3.721170697843117,666.377747347398,664.972826852376
55227.26348148633,-3.705122230861782,665.9699511686792,664.5779708181963
55917.97871162453,-3.670651517370207,666.3018058871954,664.934916109117
56617.33256513581,-3.658437010002165,666.6046872785531,665.2462590178853
57325.43308338163,-3.609961814218575,665.9670431121431,664.6456287599932
58042.38965897286,-3.61644353678761,665.9700404120805,664.643872182796
58768.31305266968,-3.570519373363622,665.9580755595219,664.6653871178535
59503.31541049276,-3.557174383553003,665.7114716448754,664.4289001303966
60247.51028104837,-3.531893647177329,666.0536954378211,664.7886337882753
61001.01263307018,-3.528311954113331,665.943226566897,664.6809379963418
61763.93887318049,-3.493543961937319,665.7622148271258,664.525009583668
62536.40686387375,-3.458064449167654,665.6609158507709,664.4488893185686
63318.53594172454,-3.478511976077338,665.6478977049686,664.4215237762027
64110.44693582375,-3.437717395580196,665.4553411152194,664.2579012621094
64912.26218644512,-3.433021126472015,665.5702287253281,664.3758511389916
65724.1055639453,-3.401177612793283,665.5167786589628,664.3445432455703
66546.10248790021,-3.390898489051239,665.526971961705,664.3617914482793
67378.37994648071,-3.415534610422787,665.6510216912928,664.4686334297273
68221.06651607101,-3.347644696884056,665.2530100073494,664.1178247255956
69074.29238113163,-3.344648275755978,665.1493598133402,664.016381768125
69938.18935431157,-3.347516651110124,664.9508393264554,663.8162564424043
70812.89089681163,-3.369543726006651,665.0146175110582,663.8649481683816
71698.53213900245,-3.329095377859525,665.219856187073,664.0972686075766
72595.24990130041,-3.289841093298855,665.2686268431737,664.1722690624363
73503.18271530498,-3.286743568062692,665.1184073855976,664.0243596966634
74422.4708451996,-3.284552266712636,665.1798571666079,664.0871664712073
75353.25630942106,-3.250612555471922,665.061713962823,663.9916724893595
76295.68290259951,-3.280453562401723,664.7750141197625,663.6857114341166
77249.89621777285,-3.245733160125915,664.8655519462931,663.7990342820607
78216.04366887911,-3.227723488197509,664.9317414570663,663.8769184550582
79194.27451352989,-3.201972882595715,664.803025033445,663.765162121219
80184.73987606914,-3.222703590772849,664.4515411658556,663.4007551671352
81187.59277091949,-3.220334542526214,664.5826529691111,663.5332038469257
82202.98812622136,-3.184493105628631,664.4499787316804,663.4239586635005
83231.08280776728,-3.199815945943865,664.5580553002809,663.5219717412155
84272.03564323578,-3.1617574079075,664.4229131534327,663.411528827424
85326.00744672811,-3.199094291369831,664.5904369541582,663.5547700948299
86393.16104361234,-3.175842261222208,664.4066863525309,663.3862982510935
87473.66129567735,-3.159265461735063,664.5592345408372,663.5492362509387
88567.67512660217,-3.154689201646548,664.0010431954133,662.994813938543
89675.37154774361,-3.146555925302553,664.5145954681584,663.5127724176376
90796.92168424626,-3.152220528376227,664.6130353609292,663.607453957546
91932.49880147928,-3.167992089349731,664.3814615852937,663.3661489852545
93082.27833180358,-3.135632387206799,664.4053073024576,663.4105898950239
94246.43790167423,-3.140660089850014,664.3454120956192,663.3475930117277
95425.15735908106,-3.122530562601082,664.8251620497153,663.8381144656289
96618.61880133318,-3.159510658980135,664.0867192070034,663.0772824156443
97827.0066031907,-3.135410241651222,664.1610125625707,663.1668017527113
99050.50744534825,-3.131748143291372,664.5293264168693,663.5368860529175
100289.3103432748,-3.151078995410657,664.4225134383479,663.417948091519
101543.6066764142,-3.139397477650207,663.7572824279498,662.7611479074033
102813.5902177511,-3.16413976666688,664.0760800069897,663.0637000993922
104099.4571637459,-3.127440982064563,664.33415129362,663.3447289076614
105401.4061646451,-3.139469191925407,663.9843928491111,662.9878719775849
106719.6383551702,-3.15939019861861,663.629443775625,662.6207789582851
108054.3573855902,-3.154486688961135,663.8089819600157,662.8031728673286
109405.769453183,-3.179542531390235,663.9729957704221,662.9508967336684
110774.0833340914,-3.165406863501591,663.7884015651214,662.775649790722
112159.5104155746,-3.182854918924569,663.7151943379922,662.6913628113125
113562.2647286658,-3.202873751979639,663.644477798974,662.6078406484365
114982.5629812376,-3.193167699671998,664.8645957385202,663.8323359973797
116420.6245914799,-3.223290260997964,664.0664099589634,663.0158507312734
117876.671721798,-3.196643956576477,664.0232265797719,662.9900277931737
119350.9293131331,-3.18467558377617,663.7450423278657,662.719993362871
120843.6251197136,-3.217561924295453,663.9546219637604,662.9079687053024
122354.9897442397,-3.254014369642013,663.9105105712988,662.8400849896277
123885.2566735088,-3.233923809676665,663.8181869934874,662.7610819274259
125434.6623144863,-3.2376044054303,663.8040763838067,662.7445868844908
127003.4460308279,-3.279592113497745,663.6823846792367,662.5954433117749
128591.8501798572,-3.263999114107515,663.264031430933,662.1880772047109
130200.1201500079,-3.270048434344965,663.645677748357,662.5651112714982
131828.5043987329,-3.288345038334673,663.4791148218935,662.3867000997179
133477.2544908875,-3.294082781599425,663.506054500141,662.4097807430567
135146.6251375935,-3.277894504914055,663.6729799836485,662.5871786671321
136836.8742355883,-3.322929275132708,663.375218588702,662.2598858638257
138548.2629070678,-3.322633705399902,663.5523845648736,662.4369523738447
140281.055540025,-3.325400369761117,663.5654323157753,662.448120324734
142035.5198290956,-3.332643422709372,663.5836307861026,662.4614168586095
143811.9268169132,-3.393229984046918,663.4008366887768,662.2377812761029
145610.5509359819,-3.40614653780352,663.2397877716585,662.0681481242992
147431.6700510726,-3.415091813822314,663.414883196063,662.2367723957292
149275.5655021504,-3.394381177578703,663.4466669425495,662.2827420633745
151142.5221478367,-3.411636790847234,663.3140920973716,662.138541784876
153032.8284094173,-3.426064570179602,663.0049224243405,661.819963839789
154946.7763153994,-3.445345823276408,663.4524746426098,662.2533361902789
156884.6615466265,-3.483416422473851,663.1386993011482,661.9135017349491
158846.7834819576,-3.517400796934262,663.2563359715004,662.0069015628344
160833.4452445167,-3.500835308743301,663.056791381007,661.8194666033183
162844.9537485227,-3.543270114149665,663.246619405365,661.9787635144856
164881.6197467024,-3.550032916958691,663.2041153887806,661.9314982461984
166943.757878299,-3.57160281441038,663.1124324198244,661.8244866222013
169031.6867176793,-3.601946290562551,662.708089610978,661.3989726776365
171145.7288235495,-3.62014349159997,662.8286396667372,661.5060257459654
173286.2107887868,-3.631672134928811,663.0903881241377,661.7588140445229
175453.4632908933,-3.690774805319958,662.6004871947525,661.2262509254315
177647.8211430824,-3.667646776293664,662.6977345434274,661.340462420448
179869.6233460021,-3.714736282960223,663.1706782631874,661.7773485590919
182119.2131401073,-3.75311649291927,662.9470764273289,661.5252964507113
184396.9380586853,-3.741914726742132,663.0377118406489,661.6242100161684
186703.1499815463,-3.801542849976605,662.7072993729602,661.2491334476396
189038.2051893831,-3.823845384333167,662.4721101377178,660.9973147110713
191402.4644188137,-3.87806779543663,662.754652870384,661.2371046103831
193796.2929181088,-3.885501867017072,663.3469135309601,661.8221824544199
196220.0605036191,-3.931992605145873,662.363609003687,660.8045012303473
198674.141616907,-3.936523142108259,662.4738997764281,660.9109382572478
201158.9153825931,-3.960151629450542,662.8436940541363,661.2610378056337
203674.7656669263,-3.998321939996528,662.4011886512828,660.7889656532561
206222.0811370859,-4.027528191242691,663.1287844306086,661.491134911057
208801.2553212265,-4.08010953989784,663.2368604584408,661.5559154544554
211412.6866692725,-4.081233163928229,662.7982923526143,661.1175339234541
214056.7786144737,-4.101908049187053,662.3945045528633,660.6977157097457
216733.9396357309,-4.185976908370932,662.0433434485402,660.277258312089
219444.5833207007,-4.202684216286841,662.4310786041804,660.6498312675787
222189.1284296894,-4.244033142742759,662.4916496205306,660.6750295764788
224967.998960346,-4.227645542484646,661.814151717802,660.0133708193725
227781.6242131655,-4.330306006291571,662.6144909183677,660.7229484000296
230630.4388578092,-4.340789172873557,662.0200064479366,660.1210040987014
233514.8830002561,-4.342807094706099,662.1693430931666,660.268146814005
236435.4022507942,-4.429644819179825,662.0428566603672,660.0652845770624
239392.447792861,-4.445129211213547,661.8623110546399,659.8714391184783
242386.4764527459,-4.486073902985243,662.1422818560067,660.1137257171149
245417.9507701647,-4.541555797458142,661.8675732990099,659.7894191780321
248487.3390697151,-4.584716757313169,661.85454732045,659.7367686283404
251595.1155332277,-4.599994836893735,662.3771005740344,660.2435082122715
254741.7602730207,-4.674085570916976,661.9888286832886,659.7872822369527
257927.7594060715,-4.666897267278247,661.5903226178465,659.3968599882548
261153.6051291159,-4.729842411756221,662.0345581887674,659.7800485564413
264419.7957946854,-4.801247898502413,662.0183580422996,659.6953597974947
267726.8359880972,-4.867958681049266,661.8134594892423,659.4262373221758
271075.2366054062,-4.900866523273733,662.022830788525,659.6024781383155
274465.5149323314,-4.912445968685748,661.8152220417657,659.3841882004053
277898.1947241708,-5.018121658358883,661.4279726675558,658.8927737631478
281373.8062867143,-5.046622797483503,661.4666214111601,658.9024115259998
284892.8865581701,-5.086459831139096,661.4088612139926,658.8042629775631
288455.9791921141,-5.104398050606479,661.71236352366,659.0881703788999
292063.6346414775,-5.174429536279249,661.5241384068088,658.8282606677695
295716.410243586,-5.187091524139386,661.2308843610723,658.5230066479144
299414.8703062599,-5.294158438653977,661.6829612194209,658.8602948919992
303159.5861949932,-5.339642163564171,661.2556647750677,658.3861788262394
306951.1364212229,-5.39417619503363,661.4909881651694,658.5615919006318
310790.1067317009,-5.450034578620421,661.051756202722,658.0634077593895
314677.0901989848,-5.519779854060412,660.9648875256543,657.900026944864
318612.6873130599,-5.543641624340631,660.9119424936608,657.8207944655621
322597.5060741084,-5.628771701688398,660.8487346263663,657.6623019001504
326632.1620864362,-5.678617474835803,661.1524009045042,657.907839362937
330717.2786535769,-5.718996287785716,660.8054669044288,657.5163645422223
334853.4868745847,-5.812364624054758,661.0406510019806,657.6421599517859
339041.4257415302,-5.886739535258863,660.9532991241487,657.4678152105155
343281.7422382175,-5.913521641264646,660.3733377949616,656.8591813320616
347575.0914401348,-5.989392040015355,660.28962085443,656.6852524221893
351922.136615655,-6.077490033851719,659.8877167785299,656.1788942031899
356323.5493285029,-6.089758504962053,660.35770425128,656.6312546924698
360780.0095415025,-6.192513127722432,660.0229631035415,656.1717738781664
365292.205721624,-6.271527090053158,660.0852555206457,656.1348860329681
369860.8349463418,-6.322045199493799,660.0010192141203,655.9873288566474
374486.6030113248,-6.369125205973122,659.8425742877422,655.769921520197
379170.2245394737,-6.473999219488825,659.7086098108997,655.5017304043072
383912.42309132,-6.53674805083408,659.6426304913505,655.3543238768377
388713.9312768075,-6.58936834100083,659.6590769408526,655.301419175502
393575.4908684717,-6.695277050286373,658.9869820723386,654.4928644663357
398497.8529160337,-6.744389005889106,659.6020823578576,655.0376113237413
403481.777862428,-6.8214537425053,658.8668344833652,654.2027843554498
408528.0356612821,-6.919173488680352,659.1302193745487,654.3298291501038
413637.4058958635,-6.993725141103403,658.7915038394057,653.8897606795924
418810.6778995164,-7.067482661020519,658.6992052318654,653.6943600500427
424048.650877603,-7.127350385822116,658.5205962053049,653.4320910881004
429352.1340309718,-7.248924887406965,658.2640412109988,653.0027457512466
434721.9466809675,-7.318248777793128,657.9640520650471,652.6042256038645
440158.9183960067,-7.399780513176431,657.932230661773,652.4527445594348
445663.8891197364,-7.484792560011724,657.9869936769406,652.380596218028
451237.7093007928,-7.53883842076153,657.8551044568381,652.1687071218139
456881.2400241864,-7.654918289882595,657.4243920283648,651.5656339424239
462595.3531443291,-7.742087301221228,657.712866458011,651.7174921955235
468380.9314197232,-7.818317862024813,657.5114871284155,651.3995237560904
474238.8686493376,-7.917163235720889,656.8680966437585,650.6069919307344
480170.069810688,-7.995969505458585,656.8467044472555,650.4607465152526
486175.4511996455,-8.073519368005169,656.599713513201,650.0919389746592
492255.9405719911,-8.202621270051603,656.4078163436802,649.6925704978494
498412.4772867435,-8.290701635462407,656.3496989107005,649.4903215671719
504646.0124512782,-8.399760611914337,656.0627608804999,649.0251384492913
510957.5090682609,-8.46885385063865,655.5574094472871,648.4092552766183
517347.9421844191,-8.573572240266444,655.5357680085602,648.2103191958955
523818.2990411774,-8.666012153761708,655.6298624000465,648.1448252472984
530369.5792271695,-8.789010526306203,655.2372543778399,647.5432661163696
537002.7948326649,-8.878617883821551,654.986354578791,647.1380022534009
543718.9706059231,-8.946050304422553,654.6501153601699,646.6864285467808
550519.1441115045,-9.093846195793994,654.4040685264845,646.1787249819732
557404.3658905618,-9.191767892280073,653.9524209446236,645.5551658279767
564375.6996231341,-9.315875354679145,653.5530563710491,644.933280925334
571434.2222924725,-9.406246069428528,653.5233932143669,644.7363469581429
578581.0243514212,-9.526218359346739,653.206924716974,644.1991836142706
585817.2098908778,-9.638673626841857,653.0946903419442,643.8751136163896
593143.8968103615,-9.745067551650232,652.7575592148689,643.33868166343
600562.2169907156,-9.846023970297438,652.1450059872044,642.5394685665816
608073.3164689672,-9.980982597780459,651.9568248669245,642.0896770029857
615678.3556153766,-10.07680471276634,651.7217701297792,641.6683711919835
623378.5093126992,-10.21152203043552,651.3527279828613,641.0352856562232
631174.9671376912,-10.31162131748343,651.0087919379675,640.494186966177
639068.9335448832,-10.45526817444312,650.6172264575381,639.8149521220197
647061.6280526527,-10.55525379647186,650.3022741237942,639.2983205007198
655154.2854316267,-10.69212750770719,649.7492488878603,638.4684960735837
663348.1558954355,-10.80481972718363,649.262150680747,637.7516967195903
671644.5052938563,-10.92223112605688,649.1957609270381,637.4357540593464
680044.6153083716,-11.0845598330586,648.8323968393927,636.7281102352013
688549.7836501715,-11.23274346064878,648.181717500883,635.7651445602373
697161.3242606338,-11.337321004548,647.9539179411697,635.3102740592977
705880.5675143135,-11.49009397632411,647.5703955297453,634.5925403526884
714708.8604244662,-11.59584569036288,647.137599671613,633.929408956022
723647.5668511459,-11.73752469575779,646.5932443889382,633.072843373205
732698.0677119044,-11.88386341746671,645.9542810992352,632.1095565044122
741861.7611951259,-12.00537326931655,645.7846939813456,631.6601545810074
751140.0629760281,-12.13749742414125,645.18993040773,630.7672526129278
760534.4064353671,-12.29945214702355,644.6433594084145,629.8472544843688
770046.2428808779,-12.42330369383491,644.3713482948576,629.2833023649054
779677.0417714808,-12.58376838881074,643.6945292144328,628.2320350352704
789428.2909442952,-12.71210381220882,642.9836309825997,627.2228672507133
799301.4968444932,-12.88224073053435,642.7840024674234,626.6053511838327
809298.1847580242,-13.0294916845736,641.9650769067562,625.4371386192333
819419.8990472531,-13.18310489321305,641.8411948201571,624.9262374922512
829668.2033895452,-13.3262330152284,640.9291364686134,623.6711208586077
840044.6810188356,-13.47255442042827,640.2693243142015,622.6501579641198
850550.9349702161,-13.63089802583643,639.6151696345356,621.5998030693379
861188.5883275863,-13.79816962589592,639.034550896988,620.5932276789737
871959.2844743996,-13.95936892631074,638.3560853185933,619.5035407349061
882864.6873475437,-14.11829472687617,637.8237346035495,618.5577449107052
893906.4816943984,-14.28767399013505,637.0094191988583,617.3059825925517
905086.3733331098,-14.43807313721291,636.4863004649662,616.3845943835878
916406.089416115,-14.58879630221864,635.5728442246779,615.0809854914726
927867.3786969662,-14.76320952276016,634.9580006197816,613.9962685469246
939472.0118004917,-14.94187142361737,634.4017927215663,612.9513422933431
951221.7814963362,-15.12209889463462,633.6714279340274,611.7287062444548
963118.502975918,-15.27550077101488,632.6743022275951,610.3220205712961
975164.0141328552,-15.46008747798195,632.0533418733378,609.1833632719066
987360.1758468983,-15.63651330046656,631.3519578959545,607.9862499573111
999708.87227141,-15.81289839227759,630.4124283821463,606.5555250745782
1012212.011124444,-15.99392984193214,629.8379825672743,605.4575165404852
1024871.523983466,-16.18840094352472,628.7811789638938,603.8500966677875
1037689.366583754,-16.36239069428186,628.2335585192828,602.7895330744434
1050667.519120538,-16.52794313216706,627.1012844680939,601.1901533809312
1063807.986554912,-16.71572218796199,626.1594879277523,599.7002458520955
1077112.79892358,-16.89319766925624,625.2971022725939,598.3143382238543
1090584.011652465,-17.08730122990565,624.3575746321374,596.7972831271287
1104223.705874252,-17.29224181040334,623.4452128901427,595.2661482977734
1118033.988749895,-17.49385999084364,622.4729804383336,593.6830883910312
1132016.993794145,-17.67157239188143,621.5602934669471,592.2302378745559
1146174.881205151,-17.87069214966556,620.4219219931133,590.4874936311115
1160509.838198189,-18.06676126478657,619.3544784928813,588.8177032415223
1175024.07934355,-18.26666506053308,618.252548320189,587.0975653803907
1189719.846908672,-18.47578456108731,617.2320954385611,585.4185187134688
1204599.411204539,-18.66739834502555,616.3223659104973,583.8992210570609
1219665.07093641,-18.89406235286814,615.2880309089687,582.1356483955291
1234919.15355895,-19.09456542824129,613.8649546849787,580.0900710588685
1250364.015635784,-19.28637394241936,612.6797713990859,578.2958932491254
1266002.043203562,-19.50429861107567,611.4671013614476,576.3789450797868
1281835.652140567,-19.70343098941488,610.2608811217962,574.5303244959002
1297867.288539941,-19.94537785319482,609.14537027839,572.607767362767
1314099.429087575,-20.12639040768517,607.8773500275437,570.7578442461185
1330534.581444725,-20.34694853182858,606.4410702028803,568.6017784473282
1347175.284635415,-20.56535168194462,605.2470489196578,566.6759453601379
1364024.109438682,-20.7992549781428,603.9686176685,564.6081603027087
1381083.658785733,-21.00304007649821,602.6584914084423,562.6187112376003
1398356.568162062,-21.23056522696013,601.1791790840994,560.3776020468046
1415845.506014596,-21.45602221287871,599.9050465528268,558.3307896763758
1433553.174163949,-21.67802545113272,598.4336203668784,556.108990553768
1451482.308221804,-21.91636191965541,596.7708893104149,553.6420794107455
1469635.678013537,-22.15353899645125,595.3312112891789,551.3818791255746
1488016.088006126,-22.36521354639146,593.8286414698949,549.1592035166325
1506626.377741395,-22.59325214900358,592.269130611043,546.8157145621356
1525469.422274694,-22.83360562798416,590.8365610600952,544.5360698780653
1544548.13261906,-23.06124271421213,589.3501093507023,542.2531856225605
1563865.456194927,-23.30513972130521,587.4058917175902,539.4799708668937
1583424.377285467,-23.5399650881049,586.0299289254841,537.2615232340166
1603227.917497627,-23.7648100445404,584.4909460269668,534.9304068615118
1623279.136228926,-24.00868937762445,582.8220235468398,532.3984547449056
1643581.131140095,-24.25860723155665,580.7665917485426,529.485095233322
1664137.038633624,-24.49367907067091,579.0972341766515,526.9825453080653
1684950.034338303,-24.7306286268709,577.2466987873127,524.3043263728292
1706023.333599808,-24.97593070142122,575.550225789029,521.7277869373431
1727360.191977438,-25.21963020451444,573.9869879494878,519.2751924986818
1748963.905747055,-25.47727378992372,571.8364122829086,516.228737546003
1770837.812410319,-25.72208373605994,570.0795676282413,513.5902735202222
1792985.291210287,-25.95588113743473,567.9939169303805,510.7011282894205
1815409.763653464,-26.21967317888972,566.0332306913218,507.7922153161212
1838114.694038389,-26.44970237962105,563.9786902725035,504.9446244060154
1861103.589990816,-26.71855333032796,562.2387611971006,502.2061922787334
1884380.003005602,-26.95514104165081,560.0003183718668,499.1628339959504
1907947.528995373,-27.22480904336808,557.9686724662005,496.1559916280678
1931809.808846039,-27.46790714603696,555.8975737561802,493.2308685978601
1955970.528979268,-27.71971430836174,553.747578126058,490.1959790678555
1980433.421921996,-27.97922216020183,551.6526163944467,487.1742365531259
2005202.266883051,-28.24060939566137,549.0679255708244,483.7114380894676
2030280.890336991,-28.48914963686316,547.1776697353615,480.9185351284675
2055673.166615254,-28.74431901711566,544.9921806640872,477.8352152743481
2081383.018504685,-28.99946885436881,542.8769359783064,474.8133065903419
2107414.417853562,-29.27493293563007,540.2649636622124,471.2641027632231
